,date,mfp,d10,d1,d10-d1
329,2020-02-29,qValue,-0.22482056108313644,-0.12424937465960036,-0.10057118642353609
330,2020-03-31,qGrowth,0.14984468719782199,0.12627488852699456,0.023569798670827424
331,2020-03-31,qLV,0.07202641760298951,0.20483380494259731,-0.13280738733960779
332,2020-03-31,qMO,0.12287116673981495,0.16036037941111528,-0.03748921267130033
333,2020-03-31,qQuality,0.11736094971107776,0.1173544297551542,6.519955923559029e-06
334,2020-03-31,qSentiment,0.09280794479070806,0.13979066191118966,-0.046982717120481604
335,2020-03-31,qValue,0.1595818677749147,0.17018235083631206,-0.010600483061397353
336,2020-04-30,qGrowth,0.1003507359229921,0.0256264148293275,0.0747243210936646
337,2020-04-30,qLV,0.0208598948220946,0.08178003366769127,-0.06092013884559666
338,2020-04-30,qMO,0.09013573132657829,0.037168062679733396,0.05296766864684489
339,2020-04-30,qQuality,0.06881042571764574,0.053373391702629044,0.015437034015016698
340,2020-04-30,qSentiment,0.024028753412714977,0.10768064465651686,-0.08365189124380189
341,2020-04-30,qValue,0.03627473974815022,0.13892688480489557,-0.10265214505674534
342,2020-05-31,qGrowth,0.026085956838769644,0.03219107861572499,-0.006105121776955345
343,2020-05-31,qLV,-0.006615823167109653,0.06763466564784838,-0.07425048881495803
344,2020-05-31,qMO,0.06789835202154608,0.036794616087334184,0.031103735934211896
345,2020-05-31,qQuality,0.021134665179572385,0.05355895072153807,-0.03242428554196569
346,2020-05-31,qSentiment,0.04308417214255655,0.037670611642140084,0.005413560500416463
347,2020-05-31,qValue,0.00994411388664671,0.06840566405063772,-0.05846155016399101
348,2020-06-30,qGrowth,0.07004217481634596,0.019049773716637047,0.050992401099708914
349,2020-06-30,qLV,0.05467630973105656,0.04067262308089895,0.01400368665015761
350,2020-06-30,qMO,0.0742504056240631,0.032588712387054714,0.041661693237008385
351,2020-06-30,qQuality,0.06528456975831701,0.04899925914196115,0.01628531061635586
352,2020-06-30,qSentiment,0.036607150052050556,0.048937637521741024,-0.012330487469690468
353,2020-06-30,qValue,0.02052744342157399,0.08821309120765738,-0.0676856477860834
354,2020-07-31,qGrowth,0.050681617669781874,0.06485023030954583,-0.014168612639763954
355,2020-07-31,qLV,0.0252948871140151,0.07851560566031707,-0.05322071854630196
356,2020-07-31,qMO,0.05603413426150117,0.07365277314321345,-0.01761863888171228
357,2020-07-31,qQuality,0.04493291294996909,0.0362990028530806,0.008633910096888485
358,2020-07-31,qSentiment,0.02994832786892636,0.05410636544719322,-0.024158037578266862
359,2020-07-31,qValue,0.02940498102909277,0.07939559868851492,-0.04999061765942216
360,2020-08-31,qGrowth,-0.024663863196004162,-0.056909923039383664,0.0322460598433795
361,2020-08-31,qLV,-0.014841864339076609,-0.02364423516758426,0.00880237082850765
362,2020-08-31,qMO,-0.01818278100718164,-0.04869993660472293,0.03051715559754129
363,2020-08-31,qQuality,-0.020855768928510942,-0.02053887129566851,-0.00031689763284243125
364,2020-08-31,qSentiment,-0.05304804237582769,-0.01730848247324715,-0.03573955990258054
365,2020-08-31,qValue,-0.03664759705936509,-0.0005621213870053368,-0.03608547567235976
366,2020-09-30,qGrowth,-0.010138918544458723,-0.010133379994032486,-5.538550426236952e-06
367,2020-09-30,qLV,-0.033355524910444696,0.014049753320162721,-0.04740527823060742
368,2020-09-30,qMO,-0.029081585916183237,0.000538482774045663,-0.0296200686902289
369,2020-09-30,qQuality,-0.02677451814123358,0.015716005679990215,-0.0424905238212238
370,2020-09-30,qSentiment,0.012970865575915539,-0.006596005770118309,0.019566871346033847
371,2020-09-30,qValue,-0.024243246620996643,-0.014218408256645547,-0.010024838364351096
372,2020-10-31,qGrowth,0.11929858152854331,0.2571342611252844,-0.13783567959674112
373,2020-10-31,qLV,0.07586200787821884,0.2487964887319664,-0.17293448085374755
374,2020-10-31,qMO,0.1418143864470182,0.20949509124481147,-0.06768070479779328
375,2020-10-31,qQuality,0.09485307289617272,0.19707853468365502,-0.1022254617874823
376,2020-10-31,qSentiment,0.18502544450117459,0.1221349168134909,0.06289052768768369
377,2020-10-31,qValue,0.15122572232076875,0.1557328768520004,-0.004507154531231655
378,2020-11-30,qGrowth,0.035567520629176314,0.05783727379581308,-0.022269753166636763
379,2020-11-30,qLV,0.017177644034278815,0.07401693417665962,-0.05683929014238081
380,2020-11-30,qMO,0.0479189440762968,0.04128884503195667,0.006630099044340129
381,2020-11-30,qQuality,0.04976424710714838,0.0684556680014312,-0.01869142089428282
382,2020-11-30,qSentiment,0.05103498341646795,0.04578947074620916,0.005245512670258787
383,2020-11-30,qValue,0.023633182125041646,0.05721721464450591,-0.03358403251946426
384,2020-12-31,qGrowth,0.0062986563618731995,-0.012915944644623515,0.019214601006496714
385,2020-12-31,qLV,-0.01858452493595029,-0.0013960704225471478,-0.017188454513403142
386,2020-12-31,qMO,0.00010759476652925008,-0.011668838470112257,0.011776433236641508
387,2020-12-31,qQuality,-0.0004649143479871943,-0.007714867870695183,0.007249953522707989
388,2020-12-31,qSentiment,0.01018332163195274,0.005782248425719586,0.004401073206233155
389,2020-12-31,qValue,0.011662577052185413,-0.007330885550488164,0.018993462602673577
390,2021-01-31,qGrowth,0.006238748005834485,0.15919435741556112,-0.15295560940972663
391,2021-01-31,qLV,-0.011484238407597469,0.1745234906848931,-0.18600772909249055
392,2021-01-31,qMO,0.07780713486082448,0.019282038728208186,0.05852509613261629
393,2021-01-31,qQuality,-0.0016776908984046397,0.10968897001427566,-0.1113666609126803
394,2021-01-31,qSentiment,0.03519839540144123,0.02824620805044206,0.006952187350999169
395,2021-01-31,qValue,0.023535213871384134,0.054469500443995005,-0.03093428657261087
396,2021-02-28,qGrowth,-0.008999886766599026,0.02441232529840807,-0.033412212065007094
397,2021-02-28,qLV,0.060050123417198786,0.006556484336470397,0.05349363908072839
398,2021-02-28,qMO,-0.058488886294072166,0.06912460191919002,-0.12761348821326218
399,2021-02-28,qQuality,0.01641866808107367,-0.013568830570576222,0.02998749865164989
400,2021-02-28,qSentiment,0.04945701132467208,-0.03025647450603235,0.07971348583070444
401,2021-02-28,qValue,0.07405435683902621,-0.06414683112295698,0.1382011879619832
402,2021-03-31,qGrowth,0.0528093838116288,0.03139474806215866,0.02141463574947014
403,2021-03-31,qLV,0.030676450218637463,0.05006702090802652,-0.019390570689389056
404,2021-03-31,qMO,0.034748649935866474,0.04215502224754844,-0.007406372311681966
405,2021-03-31,qQuality,0.03417015019938727,0.04905233979033866,-0.014882189590951396
406,2021-03-31,qSentiment,0.024735222924506025,0.04517908058779761,-0.020443857663291588
407,2021-03-31,qValue,0.03839942536082757,0.06660747713564517,-0.028208051774817604
408,2021-04-30,qGrowth,-0.003020351605000565,0.04997614464195566,-0.05299649624695623
409,2021-04-30,qLV,0.01900453440458894,0.0235841888767191,-0.00457965447213016
410,2021-04-30,qMO,0.03087733555678014,0.024268155180278844,0.006609180376501298
411,2021-04-30,qQuality,0.004991509037846269,0.02259657506927496,-0.017605066031428692
412,2021-04-30,qSentiment,0.06639775642684892,-0.011296195799150826,0.07769395222599974
413,2021-04-30,qValue,0.047011801517589,-0.02340899018881731,0.0704207917064063
414,2021-05-31,qGrowth,0.03424480954711838,-0.0028089449713506708,0.037053754518469054
415,2021-05-31,qLV,-0.010269497312383287,0.04362945684352136,-0.05389895415590465
416,2021-05-31,qMO,-0.006480136457802229,0.044478615284344915,-0.050958751742147146
417,2021-05-31,qQuality,0.04344617563130372,-0.0068937612670644565,0.05033993689836818
418,2021-05-31,qSentiment,-0.020662137346030493,0.07770717162376913,-0.09836930896979962
419,2021-05-31,qValue,-0.0029745782198879614,0.10025089279564846,-0.10322547101553642
420,2021-06-30,qGrowth,0.01820404756690864,-0.04615238435605192,0.06435643192296056
421,2021-06-30,qLV,0.020642210802316725,-0.01737978605946976,0.038021996861786485
422,2021-06-30,qMO,0.02047708318244376,-0.01644536326624231,0.03692244644868607
423,2021-06-30,qQuality,0.036858916158247206,-0.04953536394207426,0.08639428010032146
424,2021-06-30,qSentiment,-0.015124239223524702,0.04449235848065604,-0.05961659770418074
425,2021-06-30,qValue,-0.007012553404386402,0.005122418866156288,-0.01213497227054269
426,2021-07-31,qGrowth,0.04109237845118709,0.01347464649989823,0.027617731951288856
427,2021-07-31,qLV,0.009348425547290746,0.022917220858400898,-0.013568795311110151
428,2021-07-31,qMO,0.03957934166874004,0.024669999225815826,0.014909342442924214
429,2021-07-31,qQuality,0.027557093770944275,0.022937168192099216,0.004619925578845059
430,2021-07-31,qSentiment,0.013156480778972069,0.030581360379821558,-0.01742487960084949
431,2021-07-31,qValue,0.00938852813917323,0.026428692355139807,-0.017040164215966574
432,2021-08-31,qGrowth,-0.06637751965237383,0.005045713900764496,-0.07142323355313833
433,2021-08-31,qLV,-0.04687844934557866,-0.028028777094381802,-0.018849672251196856
434,2021-08-31,qMO,-0.05690062740125516,-0.04717093048090159,-0.009729696920353574
435,2021-08-31,qQuality,-0.06081248109102786,-0.030004186925222363,-0.030808294165805498
436,2021-08-31,qSentiment,-0.017846120433304153,-0.05035801113584901,0.03251189070254486
437,2021-08-31,qValue,-0.015472548970981322,-0.04773025651376494,0.03225770754278362
438,2021-09-30,qGrowth,0.07333508815450718,0.05431978451999666,0.019015303634510518
439,2021-09-30,qLV,0.051248272011641685,0.09517093690127185,-0.04392266488963016
440,2021-09-30,qMO,0.08118541023969773,0.03963390425832035,0.041551505981377385
441,2021-09-30,qQuality,0.04948949792262813,0.05720649397312866,-0.007716996050500531
442,2021-09-30,qSentiment,0.006755122472510464,0.062167074008599464,-0.055411951536089
443,2021-09-30,qValue,0.02851675929399279,0.09362712397896718,-0.06511036468497439
444,2021-10-31,qGrowth,-0.009259869024658774,-0.06171699280440881,0.05245712377975004
445,2021-10-31,qLV,-0.025353701314332906,-0.03292201509800191,0.007568313783669005
446,2021-10-31,qMO,-0.04885209020317006,-0.04545907872756219,-0.003393011475607867
447,2021-10-31,qQuality,0.006580564776717164,-0.07817189563523885,0.08475246041195601
448,2021-10-31,qSentiment,-0.03398454776987396,-0.023924195253446363,-0.010060352516427597
449,2021-10-31,qValue,-0.03933250759595514,-0.056666837001165045,0.017334329405209903
450,2021-11-30,qGrowth,0.01360673450668319,0.027173772112944382,-0.013567037606261191
451,2021-11-30,qLV,0.07980225148880282,-0.029200506672202305,0.10900275816100513
452,2021-11-30,qMO,0.021074012245345556,0.009841270151706752,0.011232742093638804
453,2021-11-30,qQuality,0.03862028138672679,-0.009078489081621727,0.047698770468348514
454,2021-11-30,qSentiment,0.045299755486527385,-0.013886819456003941,0.05918657494253132
455,2021-11-30,qValue,0.05452572663934415,-0.034138772216476175,0.08866449885582033
456,2021-12-31,qGrowth,-0.08824672902951444,-0.007234723086698604,-0.08101200594281584
457,2021-12-31,qLV,-0.01167834831008194,-0.11690217615542603,0.10522382784534409
458,2021-12-31,qMO,-0.11402902960085107,-0.025791993129527128,-0.08823703647132394
459,2021-12-31,qQuality,-0.08297286372599016,-0.054626057882439835,-0.02834680584355033
460,2021-12-31,qSentiment,0.04385800091993991,-0.14294830467087474,0.18680630559081465
461,2021-12-31,qValue,0.016106898254360257,-0.15121045074175057,0.16731734899611084
462,2022-01-31,qGrowth,-0.007670142483341371,-0.0049451833148597395,-0.0027249591684816313
463,2022-01-31,qLV,-0.011896100710696614,0.022740134423319715,-0.03463623513401633
464,2022-01-31,qMO,0.008694262338277931,-0.028982477864949403,0.03767674020322734
465,2022-01-31,qQuality,-0.024602451045386355,-0.019167436484679265,-0.00543501456070709
466,2022-01-31,qSentiment,-0.02623532517887769,-0.035560965443920824,0.009325640265043133
467,2022-01-31,qValue,0.015062292339441934,-0.020459506068648572,0.035521798408090506
468,2022-02-28,qGrowth,0.033817745527814365,0.029506573703574714,0.004311171824239651
469,2022-02-28,qLV,0.0331806971947491,0.009786391005766764,0.023394306188982337
470,2022-02-28,qMO,0.049955688399083216,-0.017838143362681493,0.0677938317617647
471,2022-02-28,qQuality,0.031542737733008044,-0.009644296265620383,0.04118703399862843
472,2022-02-28,qSentiment,0.020368786340302023,0.007508764769719289,0.012860021570582733
473,2022-02-28,qValue,0.019116476821228936,0.015380809817790587,0.0037356670034383484
474,2022-03-31,qGrowth,-0.09389792763589078,-0.07892283322433911,-0.014975094411551662
475,2022-03-31,qLV,-0.01806356953925759,-0.15637279078591537,0.1383092212466578
476,2022-03-31,qMO,-0.07094047939950593,-0.11319485391806532,0.04225437451855939
477,2022-03-31,qQuality,-0.0859869456703646,-0.11459827690647487,0.02861133123611026
478,2022-03-31,qSentiment,-0.05686811024619803,-0.13759298851003673,0.0807248782638387
479,2022-03-31,qValue,-0.043398252245705524,-0.16047422796199107,0.11707597571628554
480,2022-04-30,qGrowth,0.01578072171134156,-0.004110282693395504,0.019891004404737064
481,2022-04-30,qLV,0.003592868222493775,-0.06480627021427154,0.06839913843676532
482,2022-04-30,qMO,0.022371400808995957,-0.0030262290073584342,0.025397629816354392
483,2022-04-30,qQuality,0.013270689166934056,-0.04576341813845257,0.05903410730538662
484,2022-04-30,qSentiment,0.028282384157426038,-0.025306525655805472,0.053588909813231514
485,2022-04-30,qValue,0.038783649861345026,-0.09105608128948561,0.12983973115083064
486,2022-05-31,qGrowth,-0.1376996305813803,-0.058210650365351786,-0.07948898021602852
487,2022-05-31,qLV,-0.05283187787623506,-0.10405988693376021,0.05122800905752515
488,2022-05-31,qMO,-0.08076481204180734,-0.08911917417929492,0.008354362137487581
489,2022-05-31,qQuality,-0.1063366608466854,-0.07376743369653807,-0.03256922715014733
490,2022-05-31,qSentiment,-0.0988484890195652,-0.07703053596241381,-0.021817953057151382
491,2022-05-31,qValue,-0.13650755029514658,-0.07427809413943083,-0.06222945615571575
492,2022-06-30,qGrowth,0.10508746086987801,0.047316493042363565,0.057770967827514445
493,2022-06-30,qLV,0.02379568365247994,0.1296388137741334,-0.10584313012165344
494,2022-06-30,qMO,0.06462524393995288,0.10813747176666325,-0.04351222782671037
495,2022-06-30,qQuality,0.08588875662371483,0.0652023377321652,0.020686418891549624
496,2022-06-30,qSentiment,0.0349553883311043,0.11241477058051519,-0.07745938224941089
497,2022-06-30,qValue,0.06456513233904351,0.12520219278495356,-0.06063706044591005
498,2022-07-31,qGrowth,-0.02058340165391475,-0.03031669491897081,0.009733293265056061
499,2022-07-31,qLV,-0.030677604699013507,-0.012756549946603161,-0.017921054752410348
500,2022-07-31,qMO,-0.030213044899596142,-0.011742974731267668,-0.018470070168328474
501,2022-07-31,qQuality,-0.034421753760509655,-0.012996836401267019,-0.021424917359242637
502,2022-07-31,qSentiment,-0.03531434660086914,-0.05231161913064596,0.01699727252977682
503,2022-07-31,qValue,-0.024770249115206353,-0.01346474541300715,-0.011305503702199203
504,2022-08-31,qGrowth,-0.09014860156874614,-0.08809119339181529,-0.0020574081769308555
505,2022-08-31,qLV,-0.08625516274148173,-0.10853174837976638,0.02227658563828465
506,2022-08-31,qMO,-0.07314626370356152,-0.10865891133282123,0.03551264762925971
507,2022-08-31,qQuality,-0.08107057603858665,-0.11285700176526225,0.0317864257266756
508,2022-08-31,qSentiment,-0.08974142624946614,-0.10894622018222057,0.019204793932754427
509,2022-08-31,qValue,-0.09846542531666735,-0.10236645488132756,0.0039010295646602078
510,2022-09-30,qGrowth,0.11098693022042369,0.06789684991162205,0.04309008030880164
511,2022-09-30,qLV,0.050726320929580085,0.02162595959766465,0.029100361331915434
512,2022-09-30,qMO,0.08036124901713215,0.05539004943591318,0.024971199581218975
513,2022-09-30,qQuality,0.07279288209488965,0.04457600106424835,0.028216881030641308
514,2022-09-30,qSentiment,0.07382689909472397,0.0698617451980318,0.003965153896692164
515,2022-09-30,qValue,0.11753257464155721,0.04828582069965862,0.06924675394189858
516,2022-10-31,qGrowth,0.05726318582121467,0.1050329774749602,-0.04776979165374553
517,2022-10-31,qLV,0.05804637712097648,0.04903494760661631,0.009011429514360174
518,2022-10-31,qMO,0.02878204514833769,0.09678542958210418,-0.0680033844337665
519,2022-10-31,qQuality,0.10569244095428328,0.08773553957889473,0.01795690137538855
520,2022-10-31,qSentiment,0.07829158000362535,0.07130206677181684,0.006989513231808506
521,2022-10-31,qValue,0.08086412316998101,0.029601201299452855,0.05126292187052815
522,2022-11-30,qGrowth,-0.07641100514476232,-0.041420459499847184,-0.03499054564491513
523,2022-11-30,qLV,-0.01926528882744787,-0.09300734267185769,0.07374205384440982
524,2022-11-30,qMO,-0.03888622666147681,-0.0754819995271021,0.0365957728656253
525,2022-11-30,qQuality,-0.06377674462410776,-0.058099137630359086,-0.005677606993748675
526,2022-11-30,qSentiment,-0.040769231157571834,-0.05105180468556525,0.010282573527993416
527,2022-11-30,qValue,-0.05771508135397205,-0.06570035271964578,0.00798527136567373
528,2022-12-31,qGrowth,0.09588147034015951,0.12085152029166549,-0.02497004995150598
529,2022-12-31,qLV,0.00992920225313468,0.178436805551768,-0.16850760329863332
530,2022-12-31,qMO,0.04762973177696114,0.16564401742009757,-0.11801428564313643
531,2022-12-31,qQuality,0.08159538436831501,0.14714914763970144,-0.06555376327138643
532,2022-12-31,qSentiment,0.07090102992041482,0.10064832053190874,-0.02974729061149392
533,2022-12-31,qValue,0.08986390653486061,0.12443076827708767,-0.03456686174222706
534,2023-01-31,qGrowth,-0.02437404132106199,-0.033885340560479524,0.009511299239417535
535,2023-01-31,qLV,-0.030127021486912625,-0.0010840649316462133,-0.02904295655526641
536,2023-01-31,qMO,-0.02680160231895704,-0.01950752666130425,-0.007294075657652787
537,2023-01-31,qQuality,-0.04311265756211854,-0.029600374117952948,-0.01351228344416559
538,2023-01-31,qSentiment,-0.03841133360051809,-0.009728988007130863,-0.02868234559338723
539,2023-01-31,qValue,-0.03982257926953483,-0.008406291435219305,-0.03141628783431552
540,2023-02-28,qGrowth,-0.007983150101030114,-0.0034083125661884756,-0.004574837534841639
541,2023-02-28,qLV,0.02534383652834098,0.015968418251350765,0.009375418276990215
542,2023-02-28,qMO,0.012368404576235089,0.004295481290326802,0.008072923285908286
543,2023-02-28,qQuality,0.03389309189440273,-0.0037217154693546138,0.037614807363757344
544,2023-02-28,qSentiment,-0.03349149530605419,0.03542816953024919,-0.06891966483630338
545,2023-02-28,qValue,-0.008206270266137808,0.04895017962481955,-0.057156449890957355
546,2023-03-31,qGrowth,-0.018475473774530418,-0.005459667703950705,-0.013015806070579714
547,2023-03-31,qLV,0.027456692703549345,-0.07244925332293942,0.09990594602648876
548,2023-03-31,qMO,-0.005441424658836563,-0.007882237908664224,0.002440813249827661
549,2023-03-31,qQuality,-0.0054429444971294365,-0.012146681087900063,0.006703736590770627
550,2023-03-31,qSentiment,-0.0031402741912104266,-0.006905583819213585,0.0037653096280031583
551,2023-03-31,qValue,0.0033188481324552396,-0.04106471634262458,0.04438356447507982
552,2023-04-30,qGrowth,-0.04294275350923011,-0.04690165738046943,0.0039589038712393235
553,2023-04-30,qLV,-0.05592596105273679,0.101236627531055,-0.15716258858379178
554,2023-04-30,qMO,-0.03249452270745912,0.00882483817163501,-0.04131936087909413
555,2023-04-30,qQuality,-0.005658923394103273,-0.00416117204773667,-0.0014977513463666032
556,2023-04-30,qSentiment,-0.01712168826636542,-0.013797203140004136,-0.003324485126361283
557,2023-04-30,qValue,-0.065746712652393,0.08755558806245314,-0.15330230071484613
558,2023-05-31,qGrowth,0.08991090922354718,0.07844557312799741,0.011465336095549769
559,2023-05-31,qLV,0.02684869394948552,0.09204070942454902,-0.0651920154750635
560,2023-05-31,qMO,0.08195857222992797,0.0824801271754359,-0.0005215549455079294
561,2023-05-31,qQuality,0.07033794524529878,0.08224112812420292,-0.011903182878904142
562,2023-05-31,qSentiment,0.0808811828710467,0.06215747540385604,0.01872370746719066
563,2023-05-31,qValue,0.09033865628309004,0.060015190673038454,0.030323465610051586
564,2023-06-30,qGrowth,0.07017100988481838,0.05421340533125418,0.015957604553564195
565,2023-06-30,qLV,0.003884823790065646,0.08712571777102106,-0.08324089398095541
566,2023-06-30,qMO,0.02402573749092574,0.05024060488470516,-0.026214867393779418
567,2023-06-30,qQuality,0.062493803027398764,0.08111204141422777,-0.01861823838682901
568,2023-06-30,qSentiment,0.03488170576032476,0.03276338827825172,0.0021183174820730427
569,2023-06-30,qValue,0.06928562397985803,0.051783860478471534,0.0175017635013865
570,2023-07-31,qGrowth,-0.01871781082288838,-0.04572111422954544,0.027003303406657058
571,2023-07-31,qLV,-0.01637232631342299,-0.06913009153126526,0.05275776521784227
572,2023-07-31,qMO,-0.021731201060151938,-0.04657596056049591,0.024844759500343976
573,2023-07-31,qQuality,-0.014327147427576339,-0.0621849402802197,0.04785779285264336
574,2023-07-31,qSentiment,-0.041578101691683314,-0.017804307194217498,-0.023773794497465816
575,2023-07-31,qValue,-0.021664815570485614,-0.04029258637825438,0.018627770807768763
576,2023-08-31,qGrowth,-0.03807846798175176,-0.050052154540664265,0.011973686558912504
577,2023-08-31,qLV,-0.024987518498168815,-0.0640270725674106,0.03903955406924178
578,2023-08-31,qMO,-0.03206145956603414,-0.05532745331706759,0.023265993751033456
579,2023-08-31,qQuality,-0.043094525884731526,-0.04837066217296047,0.005276136288228941
580,2023-08-31,qSentiment,-0.013747265426803065,-0.05515460096656461,0.041407335539761544
581,2023-08-31,qValue,-0.004925380351677678,-0.04950133878654262,0.04457595843486494
582,2023-09-30,qGrowth,-0.022547837055052505,-0.026855655464421844,0.0043078184093693385
583,2023-09-30,qLV,-0.01711565915070508,-0.07029519539230678,0.053179536241601696
584,2023-09-30,qMO,-0.025726796339744503,-0.0578774614516785,0.032150665111934
585,2023-09-30,qQuality,-0.026984129357114837,-0.04003671948427161,0.01305259012715677
586,2023-09-30,qSentiment,-0.04308680971267127,-0.03636350950914427,-0.006723300203527002
587,2023-09-30,qValue,-0.047031177536008904,-0.027688080710470922,-0.019343096825537982
588,2023-10-31,qGrowth,0.07835766351481727,0.09183597020592438,-0.013478306691107111
589,2023-10-31,qLV,0.043678293808973555,0.14061833791339623,-0.09694004410442267
590,2023-10-31,qMO,0.09868478040941182,0.10760182802334421,-0.008917047613932388
591,2023-10-31,qQuality,0.08130189648487925,0.10972081929690017,-0.028418922812020922
592,2023-10-31,qSentiment,0.09003270152148808,0.10421506526102574,-0.014182363739537657
593,2023-10-31,qValue,0.0661384187761361,0.136760192756558,-0.07062177398042191
594,2023-11-30,qGrowth,0.06333491370997178,0.038651094040487916,0.024683819669483867
595,2023-11-30,qLV,0.014503366696273437,0.11547674319503068,-0.10097337649875725
596,2023-11-30,qMO,0.0406910534923278,0.09165120664188425,-0.05096015314955645
597,2023-11-30,qQuality,0.04259728834521916,0.07183957054531684,-0.029242282200097676
598,2023-11-30,qSentiment,0.03905561552018777,0.06667539280968951,-0.02761977728950174
599,2023-11-30,qValue,0.019153292599247532,0.05598196082212036,-0.036828668222872826
600,2023-12-31,qGrowth,0.017418523833105895,-0.0035256423800161347,0.02094416621312203
601,2023-12-31,qLV,0.0186358313842385,-0.020417323719431547,0.03905315510367005
602,2023-12-31,qMO,0.006406828678026163,-0.0347669930714206,0.04117382174944677
603,2023-12-31,qQuality,0.0061857318315422264,-0.01841568718290352,0.024601419014445746
604,2023-12-31,qSentiment,0.006141489230537737,-0.0016603356302397909,0.007801824860777528
605,2023-12-31,qValue,-0.027005917916816172,0.019977523349398976,-0.04698344126621515
606,2024-01-31,qGrowth,0.06084149810740963,0.0266091629816048,0.03423233512580483
607,2024-01-31,qLV,0.009230714963814685,0.05663509140141687,-0.04740437643760219
608,2024-01-31,qMO,0.07634988916287837,0.03312264699772919,0.04322724216514918
609,2024-01-31,qQuality,0.056259617326976846,0.02503780898989718,0.031221808337079666
610,2024-01-31,qSentiment,0.010648403547698524,0.053704203941966996,-0.04305580039426847
611,2024-01-31,qValue,0.046800868389085946,0.057864562165300566,-0.01106369377621462
612,2024-02-29,qGrowth,0.04039635241691751,0.04514655487559425,-0.0047502024586767375
613,2024-02-29,qLV,0.025345776694120026,0.0326118895756077,-0.007266112881487673
614,2024-02-29,qMO,0.05511944937435332,0.05797241392797716,-0.0028529645536238407
615,2024-02-29,qQuality,0.004527790187740704,0.0447280637521083,-0.040200273564367596
616,2024-02-29,qSentiment,0.04029329188409744,0.013522658569188752,0.02677063331490869
617,2024-02-29,qValue,0.056451570496460955,0.007854589276755242,0.04859698121970571
618,2024-03-31,qGrowth,-0.058480303248513436,-0.02793105841151071,-0.030549244837002727
619,2024-03-31,qLV,-0.024071868637653458,-0.055568027863566925,0.031496159225913464
620,2024-03-31,qMO,-0.03963933680882322,-0.04006889751180032,0.00042956070297709564
621,2024-03-31,qQuality,-0.055759907127348324,-0.037007431966407635,-0.01875247516094069
622,2024-03-31,qSentiment,-0.04242248331565713,-0.060115276952045896,0.017692793636388766
623,2024-03-31,qValue,-0.019719162749623684,-0.05329029811692585,0.03357113536730216
624,2024-04-30,qGrowth,0.029265088676598456,0.05672249236176237,-0.027457403685163913
625,2024-04-30,qLV,0.020459829093045397,0.05344901706679817,-0.032989187973752776
626,2024-04-30,qMO,0.051769406613427764,0.03603591724578903,0.015733489367638735
627,2024-04-30,qQuality,0.031130186517596563,0.039171675879899476,-0.008041489362302912
628,2024-04-30,qSentiment,0.026186435252056366,0.030198412032323034,-0.004011976780266668
629,2024-04-30,qValue,0.007628734883129071,0.0293603047402588,-0.021731569857129727
630,2024-05-31,qGrowth,-0.0072213034537819965,-0.03252447129933631,0.025303167845554315
631,2024-05-31,qLV,-0.00598957570852469,0.010520246451832716,-0.016509822160357405
632,2024-05-31,qMO,-0.02177144157262684,-0.010973626422945665,-0.010797815149681176
633,2024-05-31,qQuality,0.005164235968510514,0.008161598299363467,-0.0029973623308529535
634,2024-05-31,qSentiment,-0.010051251820242699,0.002697907846090395,-0.012749159666333094
635,2024-05-31,qValue,-0.03597201566661047,0.021578795932722144,-0.05755081159933262
636,2024-06-30,qGrowth,-0.006374743976313261,0.05008959649924205,-0.05646434047555531
637,2024-06-30,qLV,0.03547449685243466,-0.0070455036303797,0.04252000048281436
638,2024-06-30,qMO,-0.00855006072967488,0.032138658935907546,-0.04068871966558243
639,2024-06-30,qQuality,0.007697285916410976,0.06528580619063573,-0.05758852027422476
640,2024-06-30,qSentiment,0.04158626231761881,-0.0021158311853611477,0.04370209350297996
641,2024-06-30,qValue,0.02110062698553799,-0.008789301163998182,0.02988992814953617
642,2024-07-31,qGrowth,0.026803882795596565,0.010732478720933473,0.016071404074663093
643,2024-07-31,qLV,0.050625204415545126,0.012695306797101211,0.03792989761844391
644,2024-07-31,qMO,0.03433794858888693,0.019447056829453056,0.014890891759433877
645,2024-07-31,qQuality,0.01424999454890693,0.0028884231619532843,0.011361571386953647
646,2024-07-31,qSentiment,0.026100644384771558,0.004289249672698629,0.02181139471207293
647,2024-07-31,qValue,-0.0031247066589179663,0.036420183809690816,-0.03954489046860878
648,2024-08-31,qGrowth,0.03737200533510608,0.037170908282686835,0.0002010970524192468
649,2024-08-31,qLV,-0.0054025909193491225,0.043440042397417625,-0.04884263331676675
650,2024-08-31,qMO,0.03660505282597253,0.12255211476936263,-0.08594706194339011
651,2024-08-31,qQuality,0.0032023155278279435,0.012408763940722153,-0.00920644841289421
652,2024-08-31,qSentiment,0.12213053471487904,-0.0032411595185444938,0.12537169423342354
653,2024-08-31,qValue,0.042060718811640134,0.02591942683071094,0.016141291980929194
654,2024-09-30,qGrowth,-0.01776047800249031,-0.009139475079497555,-0.008621002922992754
655,2024-09-30,qLV,-0.023369270023274918,-0.008955382296266648,-0.01441388772700827
656,2024-09-30,qMO,0.024198788285316568,-0.033952601866706025,0.05815139015202259
657,2024-09-30,qQuality,-0.03993762187503359,0.010567343707927713,-0.0505049655829613
658,2024-09-30,qSentiment,-0.022326744066092714,-0.026000933359737473,0.003674189293644759
